Tid,Avstand,X,Y,Z,Error,Power,uP,uI,uD
1,314,10,4,1016,-14,0,0,0,0
2,314,11,4,1015,-14,0,0,0,0
3,313,12,4,1015,-13,0,0,0,0
4,309,12,4,1016,-9,18220,47536,65316,0
5,311,12,-30,1016,-11,22420,43536,65116,0
6,310,24,-96,842,-10,20630,45536,64906,0
7,311,5,-197,788,-11,22840,43536,64696,0
8,310,22,-174,825,-10,21050,45536,64486,0
9,310,23,-164,854,-10,21250,45536,64286,0
10,311,37,-142,910,-11,23460,43536,64076,0
11,311,31,-109,976,-11,23680,43536,63856,0
12,310,18,-99,1002,-10,21890,45536,63646,0
13,310,-2,-82,995,-10,22090,45536,63446,0
14,310,-1,-59,994,-10,22290,45536,63246,0
15,312,-5,-37,981,-12,26510,41536,63026,0
16,315,-12,-33,971,-15,32780,35536,62756,0
17,314,-16,-54,962,-14,31070,37536,62466,0
18,314,-26,-73,944,-14,31350,37536,62186,0
19,312,-34,-54,924,-12,27610,41536,61926,0
20,305,-31,-35,916,-5,13780,55536,61756,0
21,307,-22,-6,934,-7,17900,51536,61636,0
22,307,-22,54,929,-7,18040,51536,61496,0
23,306,-18,76,929,-6,16170,53536,61366,0
24,303,-17,49,932,-3,0,0,0,0
25,305,-15,49,927,-5,10080,55536,65456,0
26,304,-10,76,748,-4,0,0,0,0
27,302,-11,38,730,-2,0,0,0,0
28,296,-3,81,770,4,0,0,0,0
29,298,-3,72,824,2,0,0,0,0
30,297,2,53,878,3,0,0,0,0
31,296,10,49,922,4,0,0,0,0
32,293,12,38,952,7,14110,14000,110,0
33,295,23,-120,973,5,10230,10000,230,0
34,293,23,-145,936,7,14350,14000,350,0
35,296,30,-119,895,4,0,0,0,0
36,298,28,-224,901,2,0,0,0,0
37,297,37,-210,926,3,0,0,0,0
38,297,38,-192,942,3,0,0,0,0
39,298,33,-141,955,2,0,0,0,0
40,297,27,-109,962,3,0,0,0,0
41,297,23,-87,994,3,0,0,0,0
42,301,23,-67,1014,-1,0,0,0,0
43,298,21,-51,1027,2,0,0,0,0
44,297,19,-38,1029,3,0,0,0,0
45,299,18,-27,1025,1,0,0,0,0
46,297,18,-18,1021,3,0,0,0,0
47,298,17,-11,1019,2,0,0,0,0
48,296,17,-5,1017,4,0,0,0,0
49,297,17,-1,1017,3,0,0,0,0
50,297,16,0,1017,3,0,0,0,0
51,298,15,1,1018,2,0,0,0,0
52,297,14,1,1019,3,0,0,0,0
53,297,14,1,1019,3,0,0,0,0
54,297,14,2,1019,3,0,0,0,0
55,297,14,4,1017,3,0,0,0,0
56,297,14,5,1016,3,0,0,0,0
57,297,14,6,1015,3,0,0,0,0
58,297,14,6,1015,3,0,0,0,0
59,298,14,6,1016,2,0,0,0,0
60,296,13,5,1017,4,0,0,0,0
61,297,12,5,1017,3,0,0,0,0
62,301,12,5,1017,-1,0,0,0,0
63,298,13,5,1017,2,0,0,0,0
64,297,13,4,1016,3,0,0,0,0
65,297,13,4,1015,3,0,0,0,0
66,297,13,4,1015,3,0,0,0,0
67,298,13,5,1015,2,0,0,0,0
68,297,14,5,1014,3,0,0,0,0
69,297,14,6,1014,3,0,0,0,0
70,297,14,6,1014,3,0,0,0,0
71,298,14,6,1015,2,0,0,0,0
72,297,14,6,1016,3,0,0,0,0
73,297,13,7,1016,3,0,0,0,0
74,297,13,7,1016,3,0,0,0,0
75,297,13,7,1016,3,0,0,0,0
76,297,13,7,1017,3,0,0,0,0
77,298,13,6,1016,2,0,0,0,0
78,297,13,5,1016,3,0,0,0,0
79,298,12,5,1015,2,0,0,0,0
80,297,12,6,1015,3,0,0,0,0
81,297,12,7,1016,3,0,0,0,0
82,297,12,7,1016,3,0,0,0,0
83,297,12,7,1017,3,0,0,0,0
84,296,12,7,1017,4,0,0,0,0
85,297,9,7,1016,3,0,0,0,0
86,298,10,7,1016,2,0,0,0,0
87,296,10,7,1017,4,0,0,0,0
88,294,12,7,1017,6,12100,12000,100,0
89,294,23,-49,905,6,12220,12000,220,0
90,295,34,-9,824,5,10330,10000,330,0
91,295,35,-29,783,5,10430,10000,430,0
92,295,28,-44,771,5,10530,10000,530,0
93,295,29,-29,787,5,10630,10000,630,0
94,295,35,-18,819,5,10730,10000,730,0
95,298,36,-16,860,2,0,0,0,0
96,298,34,-102,881,2,0,0,0,0
97,299,55,-114,949,1,0,0,0,0
98,299,73,-65,1052,1,0,0,0,0
99,299,71,-46,1063,1,0,0,0,0
100,298,57,-36,1057,2,0,0,0,0
101,299,48,-34,1051,1,0,0,0,0
102,299,48,-22,1045,1,0,0,0,0
103,299,45,-9,1037,1,0,0,0,0
104,298,39,-3,1029,2,0,0,0,0
105,299,34,0,1023,1,0,0,0,0
106,299,30,1,1020,1,0,0,0,0
107,302,25,1,1018,-2,0,0,0,0
108,301,20,1,1019,-1,0,0,0,0
109,302,18,1,1018,-2,0,0,0,0
110,302,17,2,1018,-2,0,0,0,0
111,305,16,3,1015,-5,10070,55536,65466,0
112,304,19,-68,974,-4,0,0,0,0
113,305,17,-73,866,-5,10090,55536,65446,0
114,304,18,-169,821,-4,0,0,0,0
115,305,-8,-162,670,-5,10090,55536,65446,0
116,305,2,-232,569,-5,10190,55536,65346,0
117,304,-33,-287,466,-4,0,0,0,0
118,304,-55,-253,436,-4,0,0,0,0
119,301,-41,-135,426,-1,0,0,0,0
120,301,-47,-45,513,-1,0,0,0,0
121,301,-29,-15,623,-1,0,0,0,0
122,301,-10,-3,726,-1,0,0,0,0
123,301,-3,4,799,-1,0,0,0,0
124,298,1,5,840,2,0,0,0,0
125,301,3,6,887,-1,0,0,0,0
126,301,3,5,919,-1,0,0,0,0
127,302,5,5,946,-2,0,0,0,0
128,302,7,4,965,-2,0,0,0,0
129,302,8,4,975,-2,0,0,0,0
130,302,10,5,983,-2,0,0,0,0
131,298,11,5,991,2,0,0,0,0
132,299,12,5,998,1,0,0,0,0
133,298,13,5,1005,2,0,0,0,0
134,299,13,5,1010,1,0,0,0,0
135,299,13,5,1012,1,0,0,0,0
136,298,13,5,1013,2,0,0,0,0
137,299,14,6,1014,1,0,0,0,0
138,299,14,6,1014,1,0,0,0,0
139,299,14,7,1014,1,0,0,0,0
140,298,13,7,1015,2,0,0,0,0
141,298,12,7,1016,2,0,0,0,0
142,299,12,7,1017,1,0,0,0,0
143,298,12,7,1017,2,0,0,0,0
144,298,13,6,1017,2,0,0,0,0
145,299,13,5,1017,1,0,0,0,0
146,299,13,4,1017,1,0,0,0,0
147,299,13,5,1017,1,0,0,0,0
148,299,13,5,1017,1,0,0,0,0
149,298,13,5,1016,2,0,0,0,0
150,298,14,5,1015,2,0,0,0,0
151,298,14,5,1015,2,0,0,0,0
152,298,14,5,1015,2,0,0,0,0
153,299,14,4,1015,1,0,0,0,0
154,300,15,4,1015,0,0,0,0,0
155,303,15,4,1016,-3,0,0,0,0
156,301,15,4,1017,-1,0,0,0,0
157,301,14,4,1018,-1,0,0,0,0
158,303,14,4,1018,-3,0,0,0,0
159,301,14,5,1018,-1,0,0,0,0
160,302,14,6,1018,-2,0,0,0,0
161,302,13,7,1018,-2,0,0,0,0
162,303,13,6,1019,-3,0,0,0,0
163,302,13,6,1020,-2,0,0,0,0
164,301,13,6,1020,-1,0,0,0,0
165,301,13,6,1020,-1,0,0,0,0
166,302,14,7,1021,-2,0,0,0,0
167,302,14,8,1020,-2,0,0,0,0
168,302,13,9,1019,-2,0,0,0,0
169,301,13,9,1019,-1,0,0,0,0
170,301,13,8,1018,-1,0,0,0,0
171,298,13,7,1019,2,0,0,0,0
172,299,13,8,1020,1,0,0,0,0
173,299,13,9,1020,1,0,0,0,0
174,300,12,9,1019,0,0,0,0,0
175,302,13,9,1018,-2,0,0,0,0
176,301,13,8,1017,-1,0,0,0,0
177,301,13,7,1016,-1,0,0,0,0
178,300,13,7,1016,0,0,0,0,0
179,297,13,7,1017,3,0,0,0,0
180,298,13,7,1017,2,0,0,0,0
181,298,13,7,1017,2,0,0,0,0
182,300,13,7,1017,0,0,0,0,0
183,301,12,7,1017,-1,0,0,0,0
184,301,12,7,1017,-1,0,0,0,0
185,301,12,7,1017,-1,0,0,0,0
186,302,12,6,1016,-2,0,0,0,0
187,301,12,6,1016,-1,0,0,0,0
188,301,12,6,1015,-1,0,0,0,0
189,301,12,7,1015,-1,0,0,0,0
190,299,12,7,1015,1,0,0,0,0
191,297,12,7,1015,3,0,0,0,0
192,297,12,7,1017,3,0,0,0,0
193,297,11,7,1018,3,0,0,0,0
194,300,11,7,1018,0,0,0,0,0
195,300,11,7,1017,0,0,0,0,0
196,301,11,8,1018,-1,0,0,0,0
197,300,11,8,1019,0,0,0,0,0
198,301,11,7,1019,-1,0,0,0,0
199,300,11,7,1019,0,0,0,0,0
200,301,15,7,1019,-1,0,0,0,0
201,300,14,8,1018,0,0,0,0,0
202,301,13,8,1018,-1,0,0,0,0
203,300,13,8,1018,0,0,0,0,0
204,300,12,8,1017,0,0,0,0,0
205,300,12,7,1017,0,0,0,0,0
206,301,12,7,1017,-1,0,0,0,0
207,300,12,7,1017,0,0,0,0,0
208,300,12,7,1017,0,0,0,0,0
209,297,12,7,1017,3,0,0,0,0
210,301,12,6,1017,-1,0,0,0,0
211,300,12,5,1016,0,0,0,0,0
212,301,11,5,1016,-1,0,0,0,0
213,301,11,5,1016,-1,0,0,0,0
214,301,12,5,1016,-1,0,0,0,0
215,300,12,5,1016,0,0,0,0,0
216,301,12,6,1016,-1,0,0,0,0
217,301,12,6,1016,-1,0,0,0,0
218,298,12,6,1017,2,0,0,0,0
219,296,11,6,1018,4,0,0,0,0
220,297,11,6,1018,3,0,0,0,0
221,297,12,6,1019,3,0,0,0,0
222,301,13,6,1019,-1,0,0,0,0
223,300,13,6,1019,0,0,0,0,0
224,300,13,7,1019,0,0,0,0,0
225,300,13,7,1018,0,0,0,0,0
226,301,13,7,1019,-1,0,0,0,0
227,300,13,7,1019,0,0,0,0,0
228,300,13,7,1019,0,0,0,0,0
229,301,13,7,1019,-1,0,0,0,0
230,301,13,7,1019,-1,0,0,0,0
231,300,13,6,1018,0,0,0,0,0
232,301,12,6,1018,-1,0,0,0,0
233,300,12,6,1017,0,0,0,0,0
234,300,12,6,1017,0,0,0,0,0
235,300,13,6,1017,0,0,0,0,0
236,300,14,6,1016,0,0,0,0,0
237,300,14,6,1016,0,0,0,0,0
238,300,14,4,1016,0,0,0,0,0
239,300,13,4,1016,0,0,0,0,0
240,300,13,4,1017,0,0,0,0,0
241,300,12,4,1017,0,0,0,0,0
242,300,12,4,1017,0,0,0,0,0
243,300,12,4,1017,0,0,0,0,0
244,300,12,4,1017,0,0,0,0,0
245,300,12,4,1018,0,0,0,0,0
246,297,11,4,1017,3,0,0,0,0
247,297,11,4,1017,3,0,0,0,0
248,297,11,4,1018,3,0,0,0,0
249,297,11,4,1019,3,0,0,0,0
250,298,11,5,1020,2,0,0,0,0
251,297,11,5,1020,3,0,0,0,0
252,297,11,5,1019,3,0,0,0,0
253,297,11,5,1018,3,0,0,0,0
254,297,11,5,1017,3,0,0,0,0
255,297,11,5,1017,3,0,0,0,0
256,297,11,5,1017,3,0,0,0,0
257,297,11,6,1018,3,0,0,0,0
258,297,12,6,1018,3,0,0,0,0
259,296,13,6,1018,4,0,0,0,0
260,297,13,6,1019,3,0,0,0,0
261,297,13,6,1019,3,0,0,0,0
262,297,13,7,1018,3,0,0,0,0
263,297,13,7,1017,3,0,0,0,0
264,297,13,7,1017,3,0,0,0,0
265,298,13,7,1016,2,0,0,0,0
266,301,12,7,1015,-1,0,0,0,0
267,300,12,7,1014,0,0,0,0,0
268,301,12,7,1015,-1,0,0,0,0
269,301,12,7,1015,-1,0,0,0,0
270,300,12,8,1015,0,0,0,0,0
271,300,12,8,1016,0,0,0,0,0
272,300,12,8,1016,0,0,0,0,0
273,300,12,8,1016,0,0,0,0,0
274,296,12,7,1016,4,0,0,0,0
275,297,11,7,1016,3,0,0,0,0
276,296,11,7,1017,4,0,0,0,0
277,298,11,7,1017,2,0,0,0,0
278,301,11,6,1017,-1,0,0,0,0
279,299,11,5,1017,1,0,0,0,0
280,300,11,5,1018,0,0,0,0,0
281,301,11,5,1019,-1,0,0,0,0
282,300,11,5,1019,0,0,0,0,0
283,300,12,5,1019,0,0,0,0,0
284,300,12,5,1018,0,0,0,0,0
285,300,12,5,1018,0,0,0,0,0
286,300,12,6,1019,0,0,0,0,0
287,300,12,6,1018,0,0,0,0,0
288,300,12,6,1017,0,0,0,0,0
289,301,13,6,1016,-1,0,0,0,0
290,300,13,6,1016,0,0,0,0,0
291,300,13,6,1016,0,0,0,0,0
292,301,14,6,1016,-1,0,0,0,0
293,300,14,6,1016,0,0,0,0,0
294,296,14,6,1016,4,0,0,0,0
295,297,14,5,1016,3,0,0,0,0
296,297,14,4,1016,3,0,0,0,0
297,300,14,4,1016,0,0,0,0,0
298,301,14,4,1016,-1,0,0,0,0
299,300,13,3,1014,0,0,0,0,0
300,301,14,2,1013,-1,0,0,0,0
301,301,14,3,1014,-1,0,0,0,0
302,300,14,3,1015,0,0,0,0,0
303,300,13,3,1015,0,0,0,0,0
304,301,13,3,1015,-1,0,0,0,0
305,301,13,4,1016,-1,0,0,0,0
306,300,12,3,1016,0,0,0,0,0
307,301,11,3,1016,-1,0,0,0,0
308,300,11,3,1016,0,0,0,0,0
309,301,12,4,1016,-1,0,0,0,0
310,300,12,4,1017,0,0,0,0,0
311,301,12,5,1017,-1,0,0,0,0
312,301,12,6,1017,-1,0,0,0,0
313,300,13,5,1017,0,0,0,0,0
314,296,14,5,1017,4,0,0,0,0
315,297,14,5,1016,3,0,0,0,0
316,297,14,5,1014,3,0,0,0,0
317,300,14,5,1017,0,0,0,0,0
318,301,11,5,1014,-1,0,0,0,0
319,301,13,6,1017,-1,0,0,0,0
320,301,14,7,1019,-1,0,0,0,0
321,299,10,8,1014,1,0,0,0,0
322,297,12,7,1019,3,0,0,0,0
323,298,12,8,1021,2,0,0,0,0
324,297,8,9,1016,3,0,0,0,0
325,300,12,9,1023,0,0,0,0,0
326,301,13,8,1026,-1,0,0,0,0
327,301,13,8,1022,-1,0,0,0,0
328,301,18,7,1034,-1,0,0,0,0
329,302,15,7,1028,-2,0,0,0,0
330,301,15,7,1026,-1,0,0,0,0
331,301,16,7,1028,-1,0,0,0,0
332,301,12,8,1021,-1,0,0,0,0
333,303,12,8,1021,-3,0,0,0,0
334,304,11,6,1017,-4,0,0,0,0
335,304,9,5,1011,-4,0,0,0,0
336,304,12,4,1013,-4,0,0,0,0
337,310,13,4,1014,-10,20140,45536,65396,0
338,310,11,-81,1025,-10,20340,45536,65196,0
339,310,14,-162,1135,-10,20540,45536,64996,0
340,310,16,-177,1201,-10,20740,45536,64796,0
341,321,19,-131,1187,-21,43050,23536,64486,0
342,324,14,-83,1125,-24,49500,17536,64036,0
343,324,19,-139,1107,-24,49980,17536,63556,0
344,324,30,-170,1094,-24,50460,17536,63076,0
345,333,27,-147,1053,-33,65535,65072,62506,0
346,335,16,-169,1020,-35,65535,61072,61826,0
347,335,0,-210,966,-35,65535,61072,61126,0
348,335,2,-140,949,-35,65535,61072,60426,0
349,346,1,-162,992,-46,65535,39072,59616,0
350,346,33,-164,998,-46,65535,39072,58696,0
351,347,26,-164,996,-47,65535,37072,57766,0
352,347,25,-102,1041,-47,65535,37072,56826,0
353,354,79,-34,1085,-54,65535,23072,55816,0
354,354,136,-32,1216,-54,65535,23072,54736,0
355,354,61,5,1172,-54,65535,23072,53656,0
356,354,67,19,1169,-54,65535,23072,52576,0
357,355,91,34,1212,-55,65535,21072,51486,0
358,354,61,1,1223,-54,65535,23072,50396,0
359,354,50,-8,1188,-54,65535,23072,49316,0
360,354,85,-26,1258,-54,65535,23072,48236,0
361,348,61,16,1145,-48,65535,35072,47216,0
362,347,40,36,1136,-47,65535,37072,46266,0
363,347,26,26,1005,-47,65535,37072,45326,0
364,347,-13,5,917,-47,65535,37072,44386,0
365,333,-16,48,874,-33,65535,65072,43586,0
366,332,-58,32,747,-32,65535,1536,42936,0
367,331,-109,53,582,-31,65535,3536,42306,0
368,331,-73,4,548,-31,65535,3536,41686,0
369,319,-26,-2,662,-19,62350,27536,41186,0
370,318,35,-25,763,-18,60720,29536,40816,0
371,318,64,-42,881,-18,61080,29536,40456,0
372,316,92,-34,855,-16,57420,33536,40116,0
373,290,109,-56,873,10,5480,20000,40056,0
374,290,69,81,854,10,5280,20000,40256,0
375,288,69,275,896,12,1060,24000,40476,0
376,288,48,374,988,12,820,24000,40716,0
377,264,24,261,987,36,47660,6464,41196,0
378,263,31,367,1103,37,50390,8464,41926,0
379,260,28,519,1074,40,57160,14464,42696,0
380,259,-31,484,911,41,59970,16464,43506,0
381,234,-36,422,808,66,65535,928,44576,0
382,235,-51,325,867,65,65535,64464,45886,0
383,233,-74,307,883,67,65535,2928,47206,0
384,233,-17,260,909,67,65535,2928,48546,0
385,215,27,204,964,85,65535,38928,50066,0
386,216,3,126,992,84,65535,36928,51756,0
387,215,-28,84,997,85,65535,38928,53446,0
388,214,-30,-6,1103,86,65535,40928,55156,0
389,201,-84,-24,1152,99,65535,1392,57006,0
390,201,-38,-1,1239,99,65535,1392,58986,0
391,201,1,25,1312,99,65535,1392,60966,0
392,201,4,32,1160,99,65535,1392,62946,0
393,187,-17,86,1017,113,65535,29392,65066,0
394,187,-40,67,978,113,65535,29392,1790,0
395,186,-34,69,913,114,65535,31392,4060,0
396,187,-31,47,817,113,65535,29392,6330,0
397,181,0,-3,833,119,65535,41392,8650,0
398,180,0,-50,822,120,65535,43392,11040,0
399,180,-33,-28,850,120,65535,43392,13440,0
400,184,-44,-77,964,116,65535,35392,15800,0
401,192,-70,-123,1036,108,65535,19392,18040,0
402,190,-46,-132,1125,110,65535,23392,20220,0
403,192,-60,-117,1073,108,65535,19392,22400,0
404,195,-33,-116,1137,105,65535,13392,24530,0
405,204,-23,-109,997,96,65535,60928,26540,0
406,203,2,-153,893,97,65535,62928,28470,0
407,204,32,-150,761,96,65535,60928,30400,0
408,205,80,-85,652,95,65535,58928,32310,0
409,212,73,-119,640,88,65535,44928,34140,0
410,211,26,-90,563,89,65535,46928,35910,0
411,212,-16,-85,564,88,65535,44928,37680,0
412,215,24,-91,711,85,65535,38928,39410,0
413,224,33,-110,771,76,65535,20928,41020,0
414,222,33,-103,758,78,65535,24928,42560,0
415,223,49,-54,894,77,65535,22928,44110,0
416,226,57,-10,1015,74,65535,16928,45620,0
417,235,-12,21,1017,65,65535,64464,47010,0
418,233,-47,35,998,67,65535,2928,48330,0
419,234,-74,13,932,66,65535,928,49660,0
420,238,-68,43,990,62,65535,58464,50940,0
421,247,-113,42,1023,53,65535,40464,52090,0
422,245,-118,27,1076,55,65535,44464,53170,0
423,246,-103,26,1033,54,65535,42464,54260,0
424,252,-129,42,866,48,65535,30464,55280,0
425,271,-78,4,821,29,65535,58000,56050,0
426,264,23,-18,877,36,65535,6464,56700,0
427,268,131,-32,1023,32,65535,64000,57380,0
428,277,199,-9,1086,23,65535,46000,57930,0
429,291,235,-38,1082,9,65535,18000,58250,0
430,287,173,14,1001,13,65535,26000,58470,0
431,289,127,35,1038,11,65535,22000,58710,0
432,304,63,7,1056,-4,0,0,0,0
433,325,64,-144,1041,-25,50290,15536,65246,0
434,319,87,-381,1050,-19,38730,27536,64806,0
435,321,86,-457,1078,-21,43130,23536,64406,0
436,340,62,-648,1079,-40,65535,51072,63796,0
437,363,63,-802,1054,-63,65535,5072,62766,0
438,356,35,-550,1032,-56,65535,19072,61576,0
439,359,50,-341,1051,-59,65535,13072,60426,0
440,375,64,-197,1104,-75,65535,46608,59086,0
441,389,69,-80,1047,-89,65535,18608,57446,0
442,385,-15,-45,957,-85,65535,26608,55706,0
443,387,-64,3,939,-87,65535,22608,53986,0
444,398,-83,20,968,-98,65535,608,52136,0
445,408,-97,3,969,-108,65535,46144,50076,0
446,407,-53,-11,1095,-107,65535,48144,47926,0
447,406,-87,-71,1032,-106,65535,50144,45796,0
448,412,-64,-36,1076,-112,65535,38144,43616,0
449,411,-41,-22,1065,-111,65535,40144,41386,0
450,413,-76,-45,1050,-113,65535,36144,39146,0
451,413,-77,-17,1009,-113,65535,36144,36886,0
452,419,-79,48,987,-119,65535,24144,34566,0
453,419,-97,72,1010,-119,65535,24144,32186,0
454,419,-105,80,1052,-119,65535,24144,29806,0
455,419,-82,92,1019,-119,65535,24144,27426,0
456,417,-43,114,1089,-117,65535,28144,25066,0
457,411,-31,116,1127,-111,65535,40144,22786,0
458,413,-5,117,1061,-113,65535,36144,20546,0
459,411,27,76,1042,-111,65535,40144,18306,0
460,406,102,61,1027,-106,65535,50144,16136,0
461,400,140,70,1087,-100,65535,62144,14076,0
462,401,115,86,1106,-101,65535,60144,12066,0
463,401,110,50,1128,-101,65535,60144,10046,0
464,395,92,73,1168,-95,65535,6608,8086,0
465,390,44,75,1263,-90,65535,16608,6236,0
466,392,-11,63,1295,-92,65535,12608,4416,0
467,391,-39,16,1268,-91,65535,14608,2586,0
468,377,19,69,1278,-77,65535,42608,906,0
469,369,80,48,1292,-69,65535,58608,1,0
470,371,143,76,1288,-71,65535,54608,1,0
471,371,152,46,1328,-71,65535,54608,1,0
472,354,121,19,1164,-54,65535,23072,1,0
473,346,95,14,1111,-46,65535,39072,1,0
474,347,47,23,1046,-47,65535,37072,1,0
475,347,25,22,972,-47,65535,37072,1,0
476,327,22,-1,1017,-27,65535,11536,1,0
477,320,44,16,986,-20,65535,25536,1,0
478,321,23,35,1011,-21,65535,23536,1,0
479,321,-15,15,1004,-21,65535,23536,1,0
480,296,-36,4,981,4,0,0,0,0
481,287,-48,-26,983,13,26170,26000,170,0
482,288,-109,141,1066,12,24420,24000,420,0
483,288,-113,378,1106,12,24660,24000,660,0
484,268,-106,475,1128,32,65100,64000,1100,0
485,257,-80,620,1123,43,65535,20464,1850,0
486,258,-18,569,1116,42,65535,18464,2700,0
487,258,44,484,1205,42,65535,18464,3540,0
488,238,102,468,1217,62,65535,58464,4580,0
489,233,142,389,1244,67,65535,2928,5870,0
490,233,125,297,1262,67,65535,2928,7210,0
491,234,77,217,1200,66,65535,928,8540,0
492,225,57,158,1123,75,65535,18928,9950,0
493,223,47,78,1103,77,65535,22928,11470,0
494,223,52,73,1054,77,65535,22928,13010,0
495,223,148,0,1154,77,65535,22928,14550,0
496,219,246,49,1157,81,65535,30928,16130,0
497,218,291,41,1205,82,65535,32928,17760,0
498,218,229,30,1139,82,65535,32928,19400,0
499,219,169,-12,1012,81,65535,30928,21030,0
500,221,123,52,930,79,65535,26928,22630,0
501,220,82,48,917,80,65535,28928,24220,0
502,221,35,9,965,79,65535,26928,25810,0
503,221,31,-53,1045,79,65535,26928,27390,0
504,226,24,24,908,74,65535,16928,28920,0
505,226,43,63,790,74,65535,16928,30400,0
506,227,7,-5,710,73,65535,14928,31870,0
507,227,-7,-39,685,73,65535,14928,33330,0
508,236,-46,-83,736,64,65535,62464,34700,0
